time,pitch_standardized_A,jitter_standardized_A,shimmer_standardized_A,logHNR_standardized_A,intensity_standardized_A,vad_A,pitch_standardized_B,jitter_standardized_B,shimmer_standardized_B,logHNR_standardized_B,intensity_standardized_B,vad_B
47.16,,,,,,0.0,,,,,,0.0
47.17,,,,,,0.0,,,,,,0.0
47.18,,,,,,0.0,,,,,,0.0
47.19,,,,,,0.0,,,,,,0.0
47.2,,,,,,0.0,,,,,,0.0
47.21,,,,,,0.0,,,,,,0.0
47.22,,,,,,0.0,,,,,,0.0
47.23,,,,,,0.0,,,,,,0.0
47.24,,,,,,0.0,,,,,,0.0
47.25,,,,,,0.0,,,,,,0.0
47.26,,,,,,0.0,,,,,,0.0
47.27,,,,,,0.0,,,,,,0.0
47.28,,,,,,0.0,,,,,,0.0
47.29,,,,,,0.0,,,,,,0.0
47.3,,,,,,0.0,,,,,,0.0
47.31,,,,,,0.0,,,,,,0.0
47.32,,,,,,0.0,,,,,,0.0
47.33,,,,,,0.0,,,,,,0.0
47.34,,,,,,0.0,,,,,,0.0
47.35,,,,,,0.0,,,,,,0.0
47.36,,,,,,0.0,,,,,,0.0
47.37,,,,,,0.0,,,,,,0.0
47.38,,,,,,0.0,,,,,,0.0
47.39,,,,,,0.0,,,,,,0.0
47.4,,,,,,0.0,,,,,,0.0
47.41,,,,,,0.0,,,,,,0.0
47.42,,,,,,0.0,,,,,,0.0
47.43,,,,,,0.0,,,,,,0.0
47.44,,,,,,0.0,,,,,,0.0
47.45,,,,,,0.0,,,,,,0.0
47.46,,,,,,0.0,,,,,,0.0
47.47,,,,,,0.0,,,,,,0.0
47.48,,,,,,0.0,,,,,,0.0
47.49,,,,,,0.0,,,,,,0.0
47.5,,,,,,0.0,,,,,,0.0
47.51,,,,,,0.0,,,,,,0.0
47.52,,,,,,0.0,,,,,,0.0
47.53,,,,,,0.0,,,,,,0.0
47.54,,,,,,0.0,,,,,,0.0
47.55,,,,,,0.0,,,,,,0.0
47.56,,,,,,0.0,,,,,,0.0
47.57,,,,,,0.0,,,,,,0.0
47.58,,,,,,0.0,,,,,,0.0
47.59,,,,,,0.0,,,,,,0.0
47.6,,,,,,0.0,,,,,,0.0
47.61,,,,,,0.0,,,,,,0.0
47.62,,,,,,0.0,,,,,,0.0
47.63,,,,,,0.0,,,,,,0.0
47.64,,,,,,0.0,,,,,,0.0
47.65,,,,,,0.0,,,,,,0.0
47.66,,,,,,0.0,,,,,,0.0
47.67,,,,,,0.0,,,,,,0.0
47.68,,,,,,0.0,,,,,,0.0
47.69,,,,,,0.0,,,,,,0.0
47.7,,,,,,0.0,,,,,,0.0
47.71,,,,,,0.0,,,,,,0.0
47.72,,,,,,0.0,,,,,,0.0
47.73,,,,,,0.0,,,,,,0.0
47.74,,,,,,0.0,,,,,,0.0
47.75,,,,,,0.0,,,,,,0.0
47.76,,,,,,0.0,,,,,,0.0
47.77,,,,,,0.0,,,,,,0.0
47.78,,,,,,0.0,,,,,,0.0
47.79,,,,,,0.0,,,,,,0.0
47.8,,,,,,0.0,,,,,,0.0
47.81,,,,,,0.0,,,,,,0.0
47.82,,,,,,0.0,,,,,,0.0
47.83,,,,,,0.0,,,,,,0.0
47.84,,,,,,0.0,,,,,,0.0
47.85,,,,,,0.0,,,,,,0.0
47.86,,,,,,0.0,,,,,,0.0
47.87,,,,,,0.0,,,,,,0.0
47.88,,,,,,0.0,,,,,,0.0
47.89,,,,,,0.0,,,,,,0.0
47.9,,,,,,0.0,,,,,,0.0
47.91,,,,,,0.0,,,,,,0.0
47.92,,,,,,0.0,,,,,,0.0
47.93,,,,,,0.0,,,,,,0.0
47.94,,,,,,0.0,,,,,,0.0
47.95,,,,,,0.0,,,,,,0.0
47.96,,,,,,0.0,,,,,,0.0
47.97,,,,,,0.0,,,,,,0.0
47.98,,,,,,0.0,,,,,,0.0
47.99,,,,,,0.0,,,,,,0.0
48.0,,,,,,0.0,,,,,,0.0
48.01,,,,,,0.0,,,,,,0.0
48.02,,,,,,0.0,,,,,,0.0
48.03,,,,,,0.0,,,,,,0.0
48.04,,,,,,0.0,,,,,,0.0
48.05,,,,,,0.0,,,,,,0.0
48.06,,,,,,0.0,,,,,,0.0
48.07,,,,,,0.0,,,,,,0.0
48.08,,,,,,0.0,,,,,,0.0
48.09,,,,,,0.0,,,,,,0.0
48.1,,,,,,0.0,,,,,,0.0
48.11,,,,,,0.0,,,,,,0.0
48.12,,,,,,0.0,,,,,,0.0
48.13,,,,,,0.0,,,,,,0.0
48.14,,,,,,0.0,,,,,,0.0
